SENT_ID	MDD	NDD	MAXIMUM_TREE_DEPTH	#_OF_TOKENS	#_OF_CLAUSES	#_OF_T-UNITS	CLAUSES_PER_T-UNIT
1920.sl.132746	1.6363636363636365	1.2557772956354458	5	13	2	1	2.0
ssj312.1881.6699	3.088235294117647	1.6085355112943753	6	38	2	1	2.0
ssj139.888.3409	2.0555555555555554	1.529358680417073	6	22	1	1	1.0
ssj496.2641.9444	2.3	1.1231023797789692	4	13	2	1	2.0
ssj358.2068.7322	2.96875	0.6447269625990489	8	37	5	3	1.6666666666666667
ssj226.1475.5373	3.909090909090909	0.5287899740639387	3	14	2	1	2.0
ssj325.1948.6926	3.1	0.7130376155658676	7	27	2	1	2.0
ssj284.1745.6202	2.5	0.9281489951828131	4	16	4	2	2.0
ssj95.625.2401	2.9285714285714284	1.1408936623326076	4	16	2	2	1.0
ssj172.1176.4295	2.5384615384615383	1.5022090212228476	6	31	3	2	1.5
ssj320.1907.6810	1.9090909090909092	0.5523204714741328	6	12	1	1	1.0
ssj384.2199.7794	1.5	1.1835618070658083	4	8	1	1	1.0
ssj549.2879.10216	2.5428571428571427	1.8173407970296376	9	40	5	2	2.5
507.sl.131324	2.375	1.3260158798503363	4	12	1	1	1.0
ssj346.2017.7159	3.5714285714285716	0.5958691333287967	3	21	1	1	1.0
ssj424.2360.8297	3.0	1.6720194839111033	5	20	2	1	2.0
ssj417.2329.8206	3.0416666666666665	1.6279138508705502	6	29	3	2	1.5
ssj603.3097.10970	2.6666666666666665	1.1575038064963012	6	17	2	1	2.0
ssj226.1503.5470	3.3125	1.1615462443352067	5	21	2	1	2.0
ssj133.854.3279	2.5	1.3761930074611308	4	17	2	2	1.0
ssj138.884.3390	3.4054054054054053	2.2637428770080956	9	43	3	1	3.0
ssj53.337.1378	2.814814814814815	0.9595955490001352	7	31	3	3	1.0
ssj116.728.2748	2.3846153846153846	1.3093165663211865	4	16	3	2	1.5
771.sl.131589	1.6666666666666667	1.1370928092361738	5	11	1	1	1.0
ssj267.1696.6051	2.3333333333333335	1.291035199120824	4	14	1	1	1.0
ssj370.2122.7549	2.4285714285714284	1.4719462406466446	4	19	2	1	2.0
1264.sl.132083	2.1	1.3823102762953023	4	12	1	1	1.0
ssj520.2749.9792	2.090909090909091	1.5010694641083242	9	26	2	1	2.0
ssj12.47.217	2.3636363636363638	0.6853199614560463	4	14	2	2	1.0
ssj522.2753.9802	1.6666666666666667	1.1370928092361738	5	12	2	1	2.0
ssj54.346.1403	2.772727272727273	1.218836996424108	5	28	3	2	1.5
ssj604.3099.10985	3.7096774193548385	0.9553548226985242	7	38	3	2	1.5
ssj299.1815.6431	3.1	0.9928455095335789	3	12	1	1	1.0
ssj619.3202.11396	2.0	0.9729550745276567	3	10	2	2	1.0
ssj27.129.534	2.4444444444444446	1.8338426816567541	5	23	2	1	2.0
ssj606.3113.11041	1.0	1.242453324894	3	6	1	1	1.0
ssj254.1637.5888	2.75	1.2705731840554382	10	31	4	3	1.3333333333333333
1745.sl.132571	2.0	1.4451858789480823	5	15	2	1	2.0
ssj44.269.1078	2.0	0.752038698388137	4	10	1	1	1.0
ssj296.1809.6410	4.680327868852459	2.2126674579949794	9	151	11	6	1.8333333333333333
ssj491.2629.9371	2.7142857142857144	1.2168795693105294	5	19	3	2	1.5
ssj79.516.1950	2.1379310344827585	2.1227569963338047	8	33	3	1	3.0
ssj598.3078.10898	2.4545454545454546	1.2739611177208834	4	14	2	1	2.0
ssj53.334.1365	2.125	1.3845612571316472	8	28	3	2	1.5
733.sl.131551	3.6666666666666665	0.14590289481782148	4	13	3	1	3.0
1697.sl.132523	1.6	1.3744360978112327	6	12	1	1	1.0
ssj310.1865.6610	2.4545454545454546	1.499953679592412	3	14	2	1	2.0
ssj381.2175.7725	2.736842105263158	0.46541475016823336	5	23	1	1	1.0
833.sl.131651	2.4	1.5953524739507523	6	22	2	2	1.0
447.sl.131263	2.0588235294117645	1.387619135154856	6	20	2	1	2.0
15.sl.130828	1.7692307692307692	1.4050770008231006	7	16	2	1	2.0
1522.sl.132347	1.875	1.5624046579145667	6	19	2	2	1.0
ssj77.506.1902	3.1333333333333333	1.5314563647508859	8	34	4	2	2.0
ssj131.833.3194	2.1666666666666665	0.815837026940491	4	16	2	2	1.0
ssj400.2242.7922	2.6666666666666665	0.464356625936356	5	9	1	1	1.0
ssj327.1961.6978	2.4285714285714284	1.6311731062059118	5	18	1	1	1.0
ssj424.2353.8281	3.0784313725490198	1.6462115999552307	8	58	5	3	1.6666666666666667
1910.sl.132736	2.142857142857143	0.21081502248076	4	10	1	1	1.0
ssj30.184.739	2.4615384615384617	0.3816881333925785	5	17	4	2	2.0
ssj493.2638.9430	1.4	0.81482030987581	3	7	1	1	1.0
1774.sl.132600	1.8	0.2169322913149312	3	7	1	1	1.0
ssj506.2687.9580	1.6	0.8840214713053695	3	8	2	2	1.0
ssj102.661.2532	3.2777777777777777	1.2309752674661842	5	22	1	1	1.0
ssj590.3032.10738	2.5454545454545454	0.2646383990223519	5	17	2	2	1.0
ssj222.1462.5304	3.3114754098360657	1.407349243192817	9	69	7	4	1.75
ssj144.981.3718	2.4705882352941178	1.408030132414983	5	22	3	2	1.5
ssj29.176.708	2.0	0.9729550745276567	3	9	1	1	1.0
ssj93.614.2328	3.3333333333333335	1.2374281569672494	5	14	1	1	1.0
1468.sl.132293	2.3333333333333335	1.3681105390344532	7	27	5	2	2.5
ssj192.1261.4569	2.0869565217391304	1.525187493545779	7	26	2	1	2.0
ssj619.3203.11401	2.142857142857143	0.21081502248076	4	10	3	1	3.0
1485.sl.132310	2.0	1.1756876285817388	4	9	1	1	1.0
ssj233.1539.5566	2.15	1.7053533691650808	7	24	4	2	2.0
ssj46.300.1214	4.0	1.7882751345700083	7	31	2	1	2.0
ssj234.1552.5614	2.5	1.433949451022053	7	26	4	1	4.0
1440.sl.132262	2.0	1.0074515102711326	3	8	1	1	1.0
746.sl.131564	2.625	1.114360645636249	5	20	1	1	1.0
ssj20.91.383	2.857142857142857	0.8190126846430065	5	20	3	2	1.5
ssj607.3146.11188	3.1578947368421053	0.6688874968075326	5	22	3	2	1.5
1871.sl.132697	1.875	1.3069918460315713	3	10	1	1	1.0
ssj86.577.2189	2.6	0.1507924888103862	3	10	1	1	1.0
ssj529.2790.9941	1.0	0.34657359027997275	2	3	1	1	1.0
ssj603.3096.10962	1.8333333333333333	0.9828911116036572	3	8	1	1	1.0
903.sl.131722	2.217391304347826	1.8111364620093167	7	27	3	2	1.5
ssj372.2138.7605	2.272727272727273	1.3509221588570117	4	13	1	1	1.0
ssj63.395.1560	3.727272727272727	1.6464511048013286	5	27	3	2	1.5
ssj455.2503.8809	2.4545454545454546	0.994153223753172	5	14	2	1	2.0
ssj132.843.3234	2.357142857142857	1.357958167570435	4	16	2	2	1.0
ssj94.620.2353	2.3333333333333335	0.048581874226823765	3	9	3	2	1.5
ssj195.1316.4752	3.0	1.269486935529138	5	23	3	2	1.5
1668.sl.132494	1.75	1.02941112723855	3	7	2	1	2.0
ssj445.2430.8527	2.1666666666666665	1.3651431712745459	5	18	1	1	1.0
ssj472.2560.9124	3.9130434782608696	1.3547242000604824	8	57	5	1	5.0
ssj142.929.3553	3.7037037037037037	1.0317322935783475	13	64	10	6	1.6666666666666667
ssj480.2594.9254	1.3333333333333333	0.9547712524422192	3	4	1	1	1.0
ssj451.2481.8705	1.5	0.6342556627317537	3	7	2	1	2.0
ssj607.3126.11110	3.1666666666666665	1.44379891550672	6	35	4	2	2.0
ssj73.462.1740	2.3333333333333335	0.3951554645067964	4	10	1	1	1.0
ssj175.1190.4335	3.425531914893617	1.2431231819146797	7	56	5	2	2.5
ssj199.1334.4823	3.2	1.02786250753126	3	13	2	1	2.0
ssj318.1898.6770	2.25	1.2017456291512458	12	36	5	1	5.0
ssj358.2067.7315	2.6666666666666665	0.464356625936356	4	11	2	2	1.0
ssj6.35.156	2.1666666666666665	0.1226898463805457	3	8	2	2	1.0
105.sl.130921	3.076923076923077	0.7078507264124236	5	16	2	1	2.0
ssj616.3185.11342	2.2916666666666665	1.3090537046235022	10	31	6	2	3.0
ssj325.1935.6883	3.35	0.9820529714999658	6	24	3	2	1.5
ssj53.330.1347	2.857142857142857	1.4209990868059745	7	33	5	2	2.5
1836.sl.132662	2.375	0.17472333335331355	4	11	2	1	2.0
ssj156.1059.3953	2.4210526315789473	1.830470397154566	6	24	1	1	1.0
ssj534.2817.10034	3.5185185185185186	1.083025587965898	4	33	5	4	1.25
ssj523.2755.9811	2.3684210526315788	1.414714935196391	6	22	3	2	1.5
ssj476.2573.9168	2.3214285714285716	2.0663728202611686	5	33	4	3	1.3333333333333333
231.sl.131047	3.4	1.3727029938229895	5	19	1	1	1.0
293.sl.131109	1.8333333333333333	1.2626990055713687	4	8	1	1	1.0
ssj59.365.1471	2.375	1.2144441041932315	5	19	3	3	1.0
ssj446.2435.8552	1.8181818181818181	1.4969903702575924	5	14	3	2	1.5
1812.sl.132638	1.5	1.1835618070658083	5	10	1	1	1.0
ssj117.746.2807	1.6666666666666667	1.1370928092361738	5	12	3	2	1.5
ssj95.621.2370	1.5	0.49041462650586304	2	4	1	1	1.0
ssj273.1706.6071	2.2222222222222223	1.3987168811184476	3	14	2	1	2.0
ssj554.2896.10260	2.6666666666666665	1.2690755821534065	8	22	2	1	2.0
ssj132.841.3226	2.111111111111111	1.0445450673978338	7	22	3	2	1.5
ssj203.1364.4953	1.875	0.9604182557515986	5	11	3	1	3.0
ssj318.1895.6757	2.3529411764705883	1.2540877425303332	4	20	2	2	1.0
ssj607.3142.11160	2.875	1.7754275658186591	7	36	4	2	2.0
ssj528.2775.9880	2.642857142857143	1.243547816392691	4	18	3	2	1.5
ssj260.1658.5956	2.4210526315789473	1.9420421728116708	4	23	3	3	1.0
ssj604.3103.11003	2.4	1.3744360978112327	4	13	2	1	2.0
1071.sl.131890	3.0	0.10033534773107555	6	17	3	1	3.0
ssj455.2505.8827	2.75	0.7801585575495751	4	17	2	1	2.0
ssj131.838.3204	2.625	0.42121346507630353	4	12	3	2	1.5
ssj22.110.473	3.2	0.19087429074542417	4	17	2	2	1.0
ssj151.1029.3854	2.4	1.315544579983041	3	12	1	1	1.0
ssj543.2852.10135	2.0	0.5493061443340547	3	6	2	1	2.0
949.sl.131768	2.6	1.8248293704803276	5	24	3	2	1.5
ssj32.191.774	n/a	n/a	2	3	1	1	1.0
ssj200.1340.4840	2.25	1.0335095108406396	3	10	1	1	1.0
ssj124.789.2988	2.0625	0.6623755218931916	7	19	3	2	1.5
ssj133.864.3308	10.432432432432432	0.7029928243955059	5	58	2	2	1.0
ssj496.2647.9467	3.1666666666666665	1.097225325226747	6	22	2	1	2.0
ssj193.1295.4680	2.076923076923077	1.2447343507479212	5	15	1	1	1.0
ssj6.32.111	2.5	0.5815754049028404	2	6	1	1	1.0
ssj133.854.3281	2.5416666666666665	1.3493540619085524	7	29	3	2	1.5
ssj345.2014.7152	3.096774193548387	1.3913515714769333	9	41	5	3	1.6666666666666667
ssj467.2539.9021	2.4615384615384617	2.2004812132557716	8	31	1	1	1.0
1135.sl.131954	2.0	1.3940464543878732	5	15	1	1	1.0
480.sl.131297	1.9090909090909092	1.6509327601422423	4	13	1	1	1.0
1345.sl.132166	1.7777777777777777	1.2163953243244932	4	12	2	1	2.0
ssj93.617.2340	2.0	0.20273255405408205	4	9	2	1	2.0
ssj201.1348.4861	2.0	0.6931471805599453	3	7	1	1	1.0
ssj92.610.2305	2.0625	1.7020962927331096	6	18	1	1	1.0
ssj73.463.1743	2.4814814814814814	1.634942414229555	6	31	2	1	2.0
ssj191.1245.4526	2.3333333333333335	0.9444616088408514	3	11	1	1	1.0
167.sl.130983	2.1333333333333333	1.9503644994046936	8	19	1	1	1.0
ssj443.2421.8501	2.6666666666666665	0.11778303565638351	5	14	2	1	2.0
ssj198.1324.4786	3.357142857142857	1.0043181273268569	4	17	2	1	2.0
865.sl.131683	2.1666666666666665	0.1226898463805457	3	9	2	1	2.0
ssj131.828.3164	2.5185185185185186	1.0708211841103596	7	31	6	4	1.5
ssj299.1815.6427	2.2	0.9121413304668073	3	7	1	1	1.0
ssj200.1339.4838	2.6153846153846154	0.32106351157614366	5	17	2	1	2.0
ssj118.762.2871	3.6666666666666665	0.2897439310437119	4	19	3	2	1.5
ssj582.2997.10613	2.090909090909091	1.7038020181624063	6	13	1	1	1.0
ssj27.141.569	2.2142857142857144	1.420478524551769	5	17	2	2	1.0
223.sl.131039	2.388888888888889	1.77330515754987	4	22	3	2	1.5
1729.sl.132555	1.4	1.1613939001557827	3	7	1	1	1.0
ssj384.2188.7768	2.3636363636363638	1.031893551736019	4	14	3	1	3.0
ssj192.1256.4555	3.5172413793103448	1.5772634781924628	6	35	4	3	1.3333333333333333
430.sl.131246	2.411764705882353	1.8557766141876457	4	19	1	1	1.0
ssj54.350.1410	2.3	1.358104194401837	6	25	2	1	2.0
ssj404.2256.7963	3.625	0.24813351746672008	5	15	1	1	1.0
ssj267.1688.6032	1.375	1.4144142202813288	5	10	1	1	1.0
22.sl.130835	2.9411764705882355	1.8100165002393982	6	22	1	1	1.0
ssj517.2734.9761	2.588235294117647	1.1587775627260082	6	21	1	1	1.0
ssj456.2508.8862	3.0	1.1512925464970227	5	23	3	2	1.5
ssj312.1877.6667	2.7419354838709675	1.4014767307973481	9	39	7	3	2.3333333333333335
ssj597.3071.10871	2.0	0.11157177565710491	4	8	2	2	1.0
ssj193.1271.4603	1.3333333333333333	0.6081976621622466	2	5	1	1	1.0
ssj59.364.1467	4.7727272727272725	0.7873222860970006	5	31	2	1	2.0
ssj178.1205.4397	3.0	0.8958797346140275	3	9	1	1	1.0
1415.sl.132237	2.3636363636363638	1.3784671420159917	4	13	1	1	1.0
ssj619.3190.11359	2.642857142857143	0.34766808177866354	7	18	1	1	1.0
ssj233.1542.5582	2.4516129032258065	2.1397761312490178	8	37	4	1	4.0
ssj496.2641.9452	3.0	1.4633697010335198	6	26	4	2	2.0
ssj157.1071.4003	2.59375	1.7527183209306485	7	37	4	3	1.3333333333333333
ssj467.2537.9014	2.1904761904761907	1.634021994710067	6	23	3	2	1.5
ssj510.2700.9613	2.25	1.2017456291512458	4	11	2	1	2.0
ssj121.780.2963	n/a	n/a	2	4	1	1	1.0
ssj434.2398.8419	2.3076923076923075	1.139373835090095	5	16	2	1	2.0
ssj172.1176.4287	2.2666666666666666	1.5086698515648103	6	18	3	2	1.5
ssj35.207.831	3.161290322580645	1.3707322842741976	7	36	4	3	1.3333333333333333
ssj94.620.2365	3.0	0.7702225204735745	3	9	1	1	1.0
ssj95.622.2375	n/a	n/a	2	2	1	1	1.0
ssj300.1821.6451	2.111111111111111	0.3513978868378886	5	11	1	1	1.0
ssj203.1359.4919	3.7	1.6061399891549248	6	29	5	1	5.0
ssj166.1140.4202	2.8181818181818183	1.660721841489405	5	25	2	2	1.0
ssj100.641.2465	3.566666666666667	1.9268333748083222	6	36	1	1	1.0
ssj172.1181.4313	2.6666666666666665	1.412916618379297	4	18	1	1	1.0
ssj354.2057.7271	1.5	0.49041462650586304	2	4	1	1	1.0
ssj471.2557.9113	1.6111111111111112	1.772980763074823	9	21	2	1	2.0
ssj369.2111.7503	1.0	0.34657359027997275	2	3	1	1	1.0
ssj226.1500.5452	3.1739130434782608	0.7593554730253061	7	30	5	3	1.6666666666666667
ssj499.2652.9489	3.24	0.9831707269639173	6	30	4	3	1.3333333333333333
ssj596.3064.10846	2.5	1.8240287297968405	8	28	4	1	4.0
1334.sl.132155	2.142857142857143	0.9039622030407053	5	18	4	3	1.3333333333333333
ssj347.2020.7165	2.9565217391304346	1.682681255116803	7	28	1	1	1.0
ssj407.2267.8002	3.3	1.1086626245216114	3	13	1	1	1.0
ssj132.841.3221	1.7142857142857142	0.9832647181290245	4	10	2	1	2.0
ssj166.1138.4200	3.0	1.4866297088509661	4	29	4	2	2.0
ssj437.2404.8437	1.75	0.9382503488415728	3	6	1	1	1.0
ssj95.625.2392	3.3333333333333335	1.0935871207413588	8	40	4	3	1.3333333333333333
438.sl.131254	2.0	0.8958797346140274	3	8	1	1	1.0
ssj594.3047.10798	1.5	0.49041462650586304	2	4	1	1	1.0
ssj53.329.1337	2.2	1.4614474748008623	4	12	1	1	1.0
ssj144.1008.3798	1.0	0.0	2	3	1	1	1.0
ssj27.129.532	1.7	0.967237885714825	5	13	2	2	1.0
ssj500.2655.9496	2.473684210526316	1.2596580475995474	6	24	2	2	1.0
ssj201.1356.4901	2.0	0.8291140383017661	3	9	1	1	1.0
ssj144.984.3725	2.0	1.1512925464970227	4	16	2	1	2.0
ssj407.2267.8007	2.3636363636363638	1.4900389176730966	6	28	4	3	1.3333333333333333
860.sl.131678	2.3125	1.6465774593835572	6	19	2	1	2.0
ssj310.1863.6601	1.3333333333333333	1.1575038064963012	4	8	1	1	1.0
1813.sl.132639	1.6666666666666667	1.078201291407982	4	8	1	1	1.0
ssj173.1185.4328	3.9642857142857144	0.6353501542304445	8	34	2	2	1.0
ssj619.3197.11378	2.2857142857142856	1.7941949343453534	6	26	4	2	2.0
ssj217.1441.5219	1.5	0.8369882167858357	3	6	1	1	1.0
2023.sl.132849	2.0	1.1512925464970227	5	12	3	2	1.5
ssj5.29.92	2.5833333333333335	1.993971461027932	6	27	3	1	3.0
ssj443.2422.8502	4.617647058823529	1.981548762309174	7	45	6	2	3.0
1850.sl.132676	1.875	1.3069918460315713	3	10	1	1	1.0
ssj303.1845.6532	1.6153846153846154	1.4960487790288273	6	15	1	1	1.0
ssj233.1543.5584	2.6666666666666665	1.9495638587212067	7	32	2	1	2.0
ssj255.1641.5905	3.730769230769231	0.3124338285288401	7	30	4	2	2.0
ssj141.911.3491	2.25	0.778096698957644	4	11	2	2	1.0
ssj315.1891.6739	2.076923076923077	1.5913079410278939	4	16	3	2	1.5
ssj92.609.2298	2.0	1.5222612188617115	5	16	1	1	1.0
ssj609.3153.11209	2.9038461538461537	1.2561593313371895	7	59	7	7	1.0
ssj343.2004.7120	2.5625	1.6877643415493642	5	20	4	1	4.0
ssj72.458.1723	1.8333333333333333	0.9828911116036572	3	8	1	1	1.0
ssj139.888.3410	1.875	1.3069918460315713	4	9	1	1	1.0
1338.sl.132159	2.1333333333333333	1.6360601696935066	5	20	2	1	2.0
ssj79.517.1955	3.4761904761904763	1.7985854342984549	7	25	2	1	2.0
ssj607.3144.11179	1.8333333333333333	1.0944628872607622	3	8	1	1	1.0
1401.sl.132223	1.8888888888888888	1.5023442927880308	4	11	1	1	1.0
ssj112.706.2657	2.625	1.5969010936580423	7	27	3	2	1.5
ssj186.1231.4470	1.8333333333333333	0.9828911116036572	3	9	2	2	1.0
638.sl.131455	2.3125	1.7469128071146327	5	19	1	1	1.0
194.sl.131010	2.25	1.3274028432916987	5	15	2	1	2.0
ssj165.1131.4167	3.4285714285714284	1.503991655543105	7	20	1	1	1.0
ssj528.2771.9864	1.9285714285714286	1.2120552727526137	6	18	3	3	1.0
ssj27.136.549	2.857142857142857	0.07686704997102099	5	9	1	1	1.0
ssj21.102.431	2.2	1.4614474748008623	5	19	3	1	3.0
ssj82.539.2055	2.5	1.322377675364948	6	26	2	2	1.0
ssj35.207.824	2.5454545454545454	1.4159309455193747	3	13	1	1	1.0
ssj310.1866.6619	1.9090909090909092	1.357039427691183	4	13	2	2	1.0
1519.sl.132344	1.5	0.9808292530117262	4	6	2	1	2.0
ssj64.404.1570	5.285714285714286	0.0010944914986908772	5	27	1	1	1.0
130.sl.130946	3.2	1.1870893730905272	4	12	1	1	1.0
ssj529.2784.9902	1.8	0.9100794718748765	3	7	2	2	1.0
ssj351.2048.7240	2.9285714285714284	1.396306474215603	8	33	4	2	2.0
ssj212.1401.5091	3.588235294117647	1.4214208306417813	5	22	2	1	2.0
ssj383.2178.7734	3.025	1.4306758161341089	7	49	6	3	2.0
ssj126.800.3027	2.1176470588235294	1.5621808122422416	6	22	3	2	1.5
ssj607.3144.11182	3.0	1.092401028668831	4	11	2	1	2.0
ssj463.2528.8976	2.25	1.1246702892376166	4	15	2	1	2.0
1845.sl.132671	2.6363636363636362	0.5761206694910547	7	26	3	2	1.5
ssj578.2959.10501	3.0869565217391304	2.0295883620263817	7	27	3	2	1.5
ssj370.2117.7530	1.6	0.6812889172512874	4	8	2	2	1.0
ssj520.2744.9783	1.75	1.02941112723855	5	11	2	1	2.0
ssj78.513.1927	2.642857142857143	1.0408152623386089	5	17	2	2	1.0
ssj72.454.1715	2.891891891891892	1.84216032317254	7	43	4	1	4.0
ssj563.2931.10391	3.310344827586207	1.729048878405875	7	38	2	2	1.0
ssj414.2309.8132	2.0	0.8958797346140274	3	8	1	1	1.0
ssj185.1230.4465	2.8	1.3641264542098648	7	24	2	1	2.0
ssj226.1493.5429	2.4444444444444446	1.1006741472600405	5	22	1	1	1.0
ssj199.1334.4821	2.5625	1.1384581972153094	7	20	2	1	2.0
ssj121.780.2965	4.4	1.0237131061239122	5	32	8	7	1.1428571428571428
907.sl.131726	3.9	0.9892636297606074	4	12	1	1	1.0
ssj392.2226.7875	2.625	1.7407421298839327	5	19	1	1	1.0
ssj165.1134.4187	2.2439024390243905	2.3680981878150504	12	46	2	1	2.0
ssj142.923.3524	4.6875	1.3636561886850729	5	22	4	2	2.0
ssj75.479.1799	3.3636363636363638	0.33249858683330397	4	16	2	2	1.0
ssj27.159.652	1.75	1.1732521634644406	9	20	4	2	2.0
ssj326.1952.6944	2.888888888888889	0.7308875085427924	7	21	2	1	2.0
ssj590.3033.10740	2.9444444444444446	1.5642133596913104	4	21	1	1	1.0
ssj544.2857.10150	2.076923076923077	1.6501994588560858	4	15	1	1	1.0
ssj425.2363.8305	2.7666666666666666	1.5788351993106626	6	34	3	1	3.0
938.sl.131757	1.5714285714285714	1.3256889070016495	4	9	1	1	1.0
ssj419.2337.8231	3.55	1.5504471980973005	5	23	2	1	2.0
ssj223.1464.5322	2.6153846153846154	0.8703696559101987	4	17	2	2	1.0
1291.sl.132110	2.2857142857142856	0.8394236819031342	4	9	1	1	1.0
ssj450.2466.8628	2.5625	1.2500299728724142	4	19	2	1	2.0
ssj206.1387.5034	5.282051282051282	1.5537606615247792	7	97	2	1	2.0
ssj279.1734.6143	2.0	0.5493061443340547	2	5	1	1	1.0
ssj374.2148.7633	2.2857142857142856	1.1859972721831067	5	18	4	3	1.3333333333333333
ssj131.830.3179	2.5	0.5815754049028404	2	7	1	1	1.0
ssj304.1848.6545	1.9285714285714286	1.355896308978504	6	17	2	1	2.0
ssj85.567.2155	2.6	1.2355018723095044	4	12	1	1	1.0
ssj493.2638.9419	1.8333333333333333	0.2897439310437119	4	9	3	2	1.5
ssj206.1384.5020	3.861111111111111	1.4137595490811299	7	48	2	2	1.0
ssj216.1437.5204	2.2	0.01626159585277994	3	7	1	1	1.0
ssj352.2050.7247	2.0	1.0986122886681098	5	15	3	2	1.5
ssj144.966.3682	1.5	0.49041462650586304	2	4	1	1	1.0
619.sl.131436	2.0	0.27980789396771144	4	9	1	1	1.0
ssj336.1982.7041	2.0	1.0986122886681098	6	14	3	2	1.5
ssj326.1953.6952	4.848484848484849	0.5161611172458661	7	45	1	1	1.0
1252.sl.132071	2.1875	1.152841166204313	7	19	3	1	3.0
ssj38.233.937	2.925925925925926	0.9208810368194449	7	36	5	1	5.0
ssj295.1800.6378	2.5454545454545454	0.8139445433564068	4	16	3	2	1.5
ssj438.2406.8450	3.888888888888889	1.878821864022943	5	32	2	1	2.0
ssj220.1452.5261	7.074074074074074	0.3085181290401362	6	52	1	1	1.0
ssj160.1079.4032	1.0	0.6931471805599453	2	4	1	1	1.0
ssj365.2093.7424	2.3636363636363638	1.3784671420159917	3	13	1	1	1.0
ssj260.1665.5980	2.0	1.0986122886681098	4	12	2	1	2.0
ssj469.2547.9052	3.45	1.805013132412885	5	25	2	1	2.0
ssj239.1573.5694	3.0	0.10033534773107555	5	14	2	1	2.0
ssj198.1326.4793	2.3333333333333335	1.658019786660924	5	18	1	1	1.0
ssj21.102.429	2.3	1.4169957122300285	4	13	2	1	2.0
ssj510.2702.9627	2.5833333333333335	1.5358260950908542	10	31	5	2	2.5
ssj203.1361.4927	2.0	1.1989476363991853	5	13	1	1	1.0
ssj110.689.2601	3.5714285714285716	0.739710169554687	4	9	1	1	1.0
1200.sl.132019	1.7	1.3138114759947979	6	14	2	1	2.0
ssj225.1469.5349	2.0	1.5567576546051873	5	18	3	1	3.0
ssj292.1778.6312	2.5	1.0963851134934195	3	10	1	1	1.0
ssj618.3189.11358	4.378378378378378	0.8780866780680074	8	43	6	2	3.0
ssj118.756.2854	2.625	0.9705196094103583	3	13	2	1	2.0
ssj15.71.280	1.5	0.6342556627317537	3	6	1	1	1.0
ssj296.1807.6400	2.590909090909091	2.010119084231032	6	24	1	1	1.0
ssj295.1804.6388	1.875	1.4508328822574619	5	20	2	1	2.0
ssj78.514.1940	2.4	1.2487788836707796	3	13	1	1	1.0
ssj93.618.2347	2.1176470588235294	1.4710200338452644	7	20	2	1	2.0
ssj6.33.118	2.857142857142857	0.8190126846430065	5	19	3	2	1.5
ssj443.2419.8498	3.21875	2.355634335198009	12	37	3	2	1.5
ssj260.1660.5968	2.5714285714285716	1.001448540214462	3	9	1	1	1.0
ssj318.1900.6780	2.375	0.8678705139132589	3	11	2	1	2.0
ssj68.424.1616	1.7142857142857142	1.127105754354915	3	9	1	1	1.0
ssj434.2394.8398	3.763157894736842	1.2982535655467216	7	45	4	2	2.0
ssj27.150.629	2.411764705882353	1.922542310499907	6	20	2	1	2.0
ssj564.2932.10398	1.625	1.2473601356181625	4	10	1	1	1.0
ssj27.157.645	2.375	1.14767840788097	4	10	1	1	1.0
1583.sl.132408	1.4	1.1613939001557827	3	7	1	1	1.0
ssj157.1071.4000	1.6923076923076923	1.4495287633939344	6	15	1	1	1.0
ssj312.1877.6676	2.857142857142857	0.9628537208688969	4	17	2	1	2.0
ssj133.865.3311	3.4444444444444446	1.9412912031990188	6	40	3	2	1.5
ssj102.657.2508	3.357142857142857	1.697465307886802	6	31	3	2	1.5
ssj36.213.872	2.5	0.5815754049028404	2	6	1	1	1.0
ssj234.1552.5613	3.888888888888889	0.636368539128943	8	22	3	1	3.0
1209.sl.132028	1.25	1.0193097735797902	3	6	1	1	1.0
ssj452.2491.8754	1.875	1.1042592919774892	4	10	1	1	1.0
1203.sl.132022	1.75	1.2848239391215455	3	10	1	1	1.0
ssj465.2531.8996	3.357142857142857	1.2597309392098521	7	34	5	2	2.5
ssj126.800.3026	1.0	0.34657359027997275	2	3	1	1	1.0
ssj444.2426.8507	2.857142857142857	1.3094273111488697	4	20	1	1	1.0
ssj282.1740.6179	2.6666666666666665	0.5414319658499853	5	25	2	2	1.0
1873.sl.132699	2.1875	1.576490096397915	5	18	1	1	1.0
ssj163.1122.4142	1.8	0.7662384356489861	3	7	1	1	1.0
ssj279.1731.6134	3.1923076923076925	1.7507788779663933	5	31	4	4	1.0
ssj61.378.1514	1.5	0.8369882167858357	3	6	1	1	1.0
1969.sl.132795	2.5	0.12343003896576299	4	11	2	1	2.0
ssj370.2119.7541	2.0	0.5493061443340547	2	5	1	1	1.0
ssj278.1726.6119	2.3125	1.4438449053294748	6	22	1	1	1.0
ssj116.731.2755	1.6666666666666667	0.038480520568064065	3	5	1	1	1.0
ssj94.620.2356	1.5	0.49041462650586304	2	4	1	1	1.0
ssj604.3098.10982	2.730769230769231	1.4291838862079578	7	34	3	2	1.5
ssj118.762.2875	3.375	1.2096198076353155	5	41	5	3	1.6666666666666667
ssj187.1237.4492	4.170731707317073	2.076612976555966	6	53	3	3	1.0
ssj26.127.523	2.6666666666666665	0.464356625936356	3	10	1	1	1.0
